PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Job_Title,AI_Impact_Level,Industry,Location
1.1851246398346584,-1.4218511340210922,0.3177724168614688,-1.5937192810676757,1.2432592827979578,1.0741722477142155,-0.40263504031704644,-0.7904928629142057,1.1139247431655217,furniture designer,moderate,retail,usa
1.9686667774298099,0.9511558447672447,-1.8983463782819519,-0.06360175379203739,-0.3155859313193346,0.9195871538043117,0.01325941783607858,0.24473483209559949,-0.061631954964097284,comptroller,low,transportation,germany
0.6927431314750053,0.564381795480037,-1.3960571574514744,1.9923749061348344,0.027935453019363374,-1.001250722293841,-0.10695332142786705,-1.3425112420620577,-0.25335398607728826,horticultural consultant,high,retail,brazil
0.810080314829462,-0.8199008336044465,0.41412894959466684,-0.8306358303636407,0.28155281467200005,1.5340492939819939,-0.18633836374821766,1.6821225224519294,0.7689524601577379,"journalist, newspaper",moderate,manufacturing,usa
0.8543692116768569,1.039375369339681,-2.658731789090251,0.46520715827174053,0.8440524453819025,-0.1699626423242713,1.179530690834298,0.5468808797189667,1.1359222339007378,"surveyor, insurance",moderate,transportation,brazil
-1.322300025032068,-1.4911793377749782,1.4691419934505419,0.433935137596336,-0.3189561470914271,-1.1609246247272387,-0.33999471368813955,2.0941090738324517,-0.4617468319391554,"education officer, museum",low,education,uk
-1.9259922546722426,-1.7547043289552753,-1.8250376599281086,0.2413827183476653,-0.6939483703082621,3.3354857617304723,1.5673000627530025,-0.857098725730566,-1.371403227190615,geoscientist,low,transportation,germany
-1.0034522259411125,-1.0882674128839027,1.23210281974495,-1.9573219102899648,0.6217362257948613,0.04470714869715328,1.8410843369156873,0.413946072198883,0.14110970105662018,fitness centre manager,moderate,education,usa
0.34678022949382564,-0.9570166845032761,-1.7162713255203006,-1.4659771742575167,-0.06432188446305499,0.7196666577072564,-0.9586042629863663,0.8938687407280979,0.08120144245647405,computer games developer,moderate,retail,uk
0.8779878048713647,0.41200571229091165,-0.7263709051123863,-1.5188973580695104,0.7063126386321494,1.395888418574435,-0.4241483239245018,0.006957469241538386,0.40246709771977623,automotive engineer,moderate,manufacturing,china
0.21684238391999872,-1.161552829615549,0.02572863557372017,0.1470116872089675,0.9218122635542733,-0.27847287204222304,1.1385941859401025,1.7695284957010273,1.1601798297784143,civil service fast streamer,moderate,it,india
0.3024166050359914,1.43171551710213,-0.7263540061462486,-1.358751313301348,-0.6362488445090566,1.1149158763973699,0.9005073421662052,0.8470551513251451,1.2734730957147464,psychotherapist,moderate,manufacturing,india
0.48152911678775884,-0.48345094497732416,-0.3361836415495932,0.5485835510407309,1.169183994833069,-0.6769683334098733,0.666979777692792,-0.5414070684207339,0.531592027189247,interpreter,low,it,australia
0.04770592176293626,-0.12529858260105203,0.3767719890364466,1.1457700467279845,0.8432660046376529,-1.2155701505646055,1.0406507730833348,0.4503466372725157,-0.11731950052542009,geochemist,low,finance,germany
-1.4794734536648075,0.6670382381485654,0.22687907875903757,0.2551929352454142,0.7322315843545918,0.1772252782329643,-1.3940532197006323,1.6865297427281611,-0.614916215382879,"designer, industrial/product",moderate,entertainment,brazil
-0.5987408502240578,0.4058403381626992,-0.23257750103719127,-1.1848057544101835,0.20134383462408556,1.1947680182354117,-0.9411359233523697,1.1625981785223636,-1.0912814631027363,animal technologist,moderate,finance,india
-0.7306848966003695,-0.7877013310104624,1.3294920501136231,0.8357805920067383,1.703646273082609,0.19892360868615255,-0.36809323903538055,1.2000645593484855,0.10991554717541624,educational psychologist,moderate,finance,germany
2.348393210193254,1.2269961667602243,0.1817343532736558,0.33628155815569133,1.0304658690908692,2.1283627191515406,0.07131621004608114,0.832373378445374,1.0029171404583654,warehouse manager,moderate,transportation,usa
0.2516398419483761,-0.7090618208460903,-0.7071341203120907,-0.6006385223882823,-0.7863523698050681,1.6208269855855304,2.41228672210405,-2.430987217824103,-1.1796113787810825,educational psychologist,high,manufacturing,uk
-0.15302868527890445,-0.8236653006675706,0.9143497289160869,-0.07489881589692932,1.13651470248979,-0.22078112545434336,-0.7386989776611688,1.4318284094915394,-0.13092211557253552,commercial horticulturist,moderate,finance,usa
0.3976563883098057,0.4581798968002852,-1.7722607203814362,0.8326176021374367,0.9519207394384287,0.05198029873222202,-0.3804959535137363,1.6631881291861326,-0.2747384403409599,holiday representative,moderate,manufacturing,china
-0.7341867625018278,1.9721205690949466,0.6314009275677585,0.7273220453683094,1.0660878223721564,0.5109165099109151,-0.18449650978598098,0.9673264404690755,0.48822590107901537,garment/textile technologist,moderate,finance,australia
0.7279682562283709,-0.5146644511065617,1.9241867056125876,0.6460529897173818,-0.9082971626388904,0.5056965882583571,-1.0465999828387254,1.0713073595825784,-1.0137448005811451,"engineer, agricultural",high,finance,usa
0.03580149370620303,1.6936220970554055,-0.08098478407436151,-0.4313032451867908,1.6257172306181629,0.33900899028426945,-0.5092545419507581,-0.26657345349508355,-0.17680317077131003,advice worker,moderate,finance,australia
-0.8503701645792843,0.11736304486340383,1.8916718053478656,0.5008263736402967,0.8911985384649651,0.43362063477130597,-0.3734590752867573,0.11425172443524956,-0.9104907269179563,nutritional therapist,low,education,canada
2.1746453273671364,1.4528131581431631,0.2703248301723416,-1.3394876530149427,1.3851635293374724,0.7536131982009519,1.5540402620768112,0.07264058573188756,0.4468425400285086,archaeologist,moderate,healthcare,uk
0.7524966094894139,-0.15042867296973852,-1.0669428613332703,0.8614007356072606,-0.393194493061919,0.968018721907769,-1.1043964766626349,0.8828807772904873,0.07051384942187627,animal technologist,low,transportation,germany
0.36608714888979865,-0.7569936462275163,-2.0078510087231254,-1.79637188443516,-0.1598240261335444,0.12799717518998555,0.01071109103116994,0.5626089913998812,0.754016879998238,product manager,moderate,retail,india
-0.31703664265203674,-1.3944309911063881,0.40370405808047877,0.25979779235614936,0.696091076057455,-1.2642900423380499,1.0026407094877314,-0.15904684511267292,0.9611153172046478,cytogeneticist,low,healthcare,canada
0.3680497449425539,-1.1527507510940513,-1.1179555175442581,1.8549478781029543,0.43721669423858295,0.3155916525844303,-0.3076519033650219,0.9300216782095526,0.3269854725337332,"teacher, music",low,transportation,canada
0.3233017224722642,0.7775958064934221,-1.3201879701867862,-0.03389106515460578,-0.840971532015564,0.491803022217525,0.7716914396566125,0.20440993273686936,0.862355114148153,"accountant, chartered",low,retail,canada
-3.8305701375436456,0.5977397465925522,-1.3800089609225676,1.1887867844217714,-0.22656503813970477,2.005717393323674,1.5175818603445017,-0.18650854586572416,-0.05111402644407114,pathologist,moderate,manufacturing,brazil
0.3933834498316518,-1.1425437072954197,0.45967629696523515,1.0695218965853166,-0.9115472629806831,0.21342192090847167,0.594112027721094,-0.959072796067711,1.4521202041278263,"surveyor, land/geomatics",high,transportation,germany
-1.2971103908773163,1.202652385353359,0.4607210601284232,-0.32336149094264677,1.1097181925599042,0.13749142899886033,-1.700589672101852,-0.49292875579271955,0.04541926594381813,financial risk analyst,moderate,finance,brazil
-0.8627524409955089,-1.2083853234874171,-0.304654810483916,-0.9395581549158074,2.24828454905991,-1.2843971310765085,-0.0460684397165908,-0.6119983627501273,-0.22042706664873907,camera operator,moderate,entertainment,australia
-0.7795443631214948,0.8660557158029172,-0.7099548882152245,0.9698871105790393,-0.5331665917857699,-1.2374527809451348,-1.5994313485416372,-1.4245031143451508,-1.0323066943540065,probation officer,high,healthcare,australia
-0.2477181149807844,0.3792947653144309,-0.7887836261270048,1.0501249260392727,2.171135229711606,-0.9057251077324069,0.2492851639164939,0.7806340288830544,-0.6211167300624282,lobbyist,moderate,finance,brazil
-0.4779445175390786,0.05006885170485399,1.6097350676136233,-1.4393937418262366,-0.006841516327326151,0.1427020409733227,-1.3023280111120916,-0.8873201121531604,-0.2132966674440429,dealer,low,entertainment,germany
-1.293512439280474,0.7071151210672233,-0.1628232389410713,0.24947094815539714,0.6656214502573462,-0.18992594801537338,-0.18012086639236705,-0.7113752789534397,1.7068333112429988,industrial/product designer,moderate,manufacturing,canada
-0.4723871536662792,-0.015686233983733797,0.6242983945843646,-0.42007968263015355,1.3604952028323598,1.8680004256157146,-1.6655470229898126,-0.5056176233580071,-0.22217075962608357,"pharmacist, hospital",moderate,it,china
1.0420860393266407,0.11067444728669287,0.8414048073109589,-0.24576041670480894,-0.1688937254548613,0.83299692992366,1.3440752750879066,-1.7446538292395157,-0.7848488603678327,town planner,high,healthcare,india
-1.0421228687524366,1.2142559087659979,-0.20407985794129388,1.2112743453024577,-0.24096958646867683,-0.3493276819992065,-0.6003768117773143,-0.7117855809953673,1.025948279961652,emergency planning/management officer,low,manufacturing,brazil
1.7786637025301006,0.3162642395517412,-1.3022804742220546,0.42978943164711236,-0.601053927872248,0.3213262496120369,0.32999207132756364,-0.5940193031759912,-0.377204969031105,"horticulturist, commercial",high,retail,canada
1.1582371067792774,-1.2550099232039287,0.2906834502572572,0.04995585389415995,2.482536734692028,0.36323038098939014,-0.577797120052963,0.12224976763758945,-0.19347796200542283,agricultural consultant,moderate,it,india
-0.04067142376331168,-0.1269557962801857,-0.26734760304323624,-0.17566805417921116,0.827437573592328,-0.20912090020419458,-0.6951925010282182,-0.9599101088106751,-0.5359597657653754,occupational hygienist,low,healthcare,brazil
2.079930629822133,0.6461910758687821,-1.118432967494943,0.2831417670430783,-0.12716434123432327,0.73156979535987,0.25871251916451515,0.8178618748365272,-0.21788998245439137,quality manager,low,retail,uk
-0.08361934091575117,-0.25767625292421015,-0.27814594727627007,0.5742344479655332,-0.44320281245940774,0.29297188684817854,-0.6948448464119948,0.12917958596900375,0.7861577557369859,"buyer, retail",low,retail,germany
0.8927170350225019,-0.6058831170264684,0.2539562166533806,1.0289985025276616,0.5407992118553996,-1.3492204028739756,0.7811253191273652,-1.022361651292481,-0.23361175450922764,investment analyst,high,healthcare,canada
-0.656022842491939,-1.0622438958138165,-1.0433484451249546,-0.35983575259373785,-0.6560907380741567,1.638624646028387,2.5292042335359812,1.2657056499286063,1.5206955680202305,set designer,moderate,transportation,usa
-0.48756301006852043,1.81661065323966,1.151780998898877,-0.7292404863185712,-0.8432767735617864,-0.38820911377631323,-0.0697375134308841,0.552635634957871,-0.28573574258716117,"social research officer, government",low,education,india
-0.6014317233370725,-1.0466381408548906,-0.09244870094166979,1.3194108563260143,-1.0413131883511677,-0.18312878119507953,-1.7965182194008165,-1.1286404577012075,0.7990215594405088,adult nurse,high,transportation,canada
-3.5570525787927765,-0.8178477462983024,-0.1301948564622423,2.2383876109205048,0.819620846993453,4.096078961066657,3.510620830632182,-2.254467226836154,-1.3680459856893215,best boy,low,manufacturing,australia
0.8186253035124966,1.2505410806214228,0.16330931236006596,0.7777797556499774,-1.9006155466598624,0.93116487970232,-0.7302964457715492,-0.5950603054059816,0.883566427674494,site engineer,high,transportation,india
0.27899371793329264,0.7523713885248134,-3.0199756181735307,-1.1263939435193138,1.0159332184454437,-0.6407010052112341,0.0013220409541458665,0.5671720622958499,-1.1444877365442994,multimedia specialist,moderate,healthcare,australia
-0.4694871871824789,1.150475010435044,0.38073631062774904,1.7979809501317785,0.6387681317854937,-0.4119530914896961,-0.0042543804319563495,-0.3334570891278968,0.8803870091604454,volunteer coordinator,low,it,australia
0.7000603814219347,-0.07200405798932308,-1.4636250541803544,-1.6362203260105677,0.4926189729496475,1.6455782290093868,-1.6085210639011291,0.03551576189496137,-0.12428366208366753,recruitment consultant,moderate,retail,china
1.3066296449870602,-0.7832264811713359,1.1944751643870202,-0.7163084536402647,-1.7128468931901264,0.7904066853710408,0.5572753988050487,-0.6370990760376813,1.497335588212837,cabin crew,high,retail,usa
-1.1010773765274704,0.4763582045141722,1.194948417530023,0.04039882660897146,1.8368682346992888,0.02522012669693531,-0.6273268548581836,0.21435696596288034,-0.6358192721177006,quality manager,moderate,education,canada
0.24465196394845126,-1.300565772718315,0.2886817148255567,-0.6225355179541812,-1.2880554850313441,0.4078725247402495,-1.124865116361848,-0.8972677109298551,0.04380765644457801,occupational hygienist,high,manufacturing,germany
-0.7640045245101559,1.510576723632225,-0.25699366911325483,0.037795032629221584,-2.0013440548139703,-1.2794283339825345,0.5596587960501986,0.4271664548248817,-0.481592964845125,fish farm manager,high,entertainment,canada
0.8492239894096109,0.1775151039650921,1.3632468342051354,0.3281628527173276,-1.6278280205649853,0.6035985225597997,0.05403213844463917,-0.16860332536488104,0.8542354844688569,marine scientist,high,manufacturing,usa
1.840354284891652,-2.4156936170490164,-0.5508247070313783,0.32296269734683347,1.1711870318612474,0.19902329327031834,-0.23248221275076733,-0.33808702645671895,0.215128131235645,pensions consultant,low,transportation,uk
0.5159313803170712,-1.2145155699036037,0.059637504564308615,-0.5339793078355968,1.2133594076276282,-0.39178517175031197,0.11040398327193325,2.4131086490488984,-1.0400516403217115,regulatory affairs officer,moderate,entertainment,usa
-0.5944323533565532,1.9946698480167089,-0.0789171664460074,1.1528571090933228,-1.8896936536725775,0.7221652233698171,-1.0812862317130505,-1.086760604654592,0.674522317653183,"therapist, horticultural",high,retail,brazil
-0.7228389044018851,0.26534766901303203,0.08639814961517235,-0.16944637354054345,0.37354013253190155,0.08218473073015216,-0.8749961875338267,-1.0078744642445108,-0.083107891455483,claims inspector/assessor,low,healthcare,australia
2.287009064563347,-1.1925412662456742,0.2789751878069201,-0.9056859404703097,-0.5266744016348305,0.46263596392720147,0.44937595524397667,-1.566656897001474,0.32802976451383953,camera operator,high,retail,usa
0.3890650895865914,-1.1538790150675644,-0.6815451661878789,0.4216105105534721,2.2977370886418016,-0.05850095326763206,0.20834396099261987,0.3892782949411864,-0.10921657693595413,corporate investment banker,moderate,it,canada
1.0186817959411718,-0.04953856568064569,1.5865329995209116,0.26157259472838673,0.14800550650192212,-0.3106704295809695,-0.10749863205855503,-0.4583769680113315,-0.999697839027886,statistician,high,entertainment,germany
-1.847735775816817,1.3853115675333105,1.2094264867559368,0.15699237978984962,1.1362746290466876,-0.7279966456304706,-0.19931385444284835,0.12672629265768864,0.46421138990328753,fine artist,moderate,education,brazil
-1.5439577139403542,-0.8715923261137575,-0.8132911092820079,0.10781874757332888,0.4512444994885779,-1.1360990871478416,0.06759193688280977,-0.33841781240702584,2.366359669975382,geophysicist/field seismologist,moderate,retail,canada
0.4476815119701815,-1.007905595939392,0.35222574983507493,0.140693277856126,1.1539703492499234,-0.1813186210701492,0.06513828650925269,1.8687688837947876,0.10511290908023395,"engineer, technical sales",moderate,healthcare,usa
-0.5556158926407316,1.3390729822317102,2.2894079266079483,-0.3953695676931371,1.2885298855306089,-0.020106289403614665,-0.06248112038513483,-0.5385967980174654,1.0396926823175108,"engineer, energy",moderate,entertainment,india
1.129738305092702,-0.7198287806662901,0.42156247037351063,-0.6904834213961853,0.2489999756204947,1.359219904868829,-1.3478349023020306,-1.5539498571587447,0.9004263316623689,heritage manager,low,transportation,india
-0.2820922015942881,-0.7886575693710041,1.1291611551983232,-0.2234994593805392,-0.28239573668299883,-1.3661417120555004,0.9471268777594739,1.684365103554577,-0.22845519179576873,"psychologist, counselling",low,education,usa
-0.48874666771252323,-1.8430929946599874,-0.006484183658033038,-0.6560920111270426,-1.5826467008857652,-1.3790899791652038,-0.2879903719076897,-0.0819682759966693,-0.07025288590367619,charity officer,high,healthcare,india
-1.7623697988778548,0.10925225821737676,0.59759356149616,0.8665265046044447,-0.010959525966178461,-0.6168638212797509,-1.1587153728324302,0.9183699226208302,-0.4464890617857302,it sales professional,low,entertainment,australia
0.02896786349351016,-0.24942200047162777,-0.1653036422713991,-0.27384001492973425,-2.3308535715439236,-0.7408448623369496,0.17937595224925784,0.9918484448778839,-0.39390454742281955,heritage manager,high,healthcare,usa
1.5528455019673384,-1.274845230396417,-0.08020257975972218,-0.9154621765331661,-0.3583579760446395,-1.7416641482813267,1.4115431504772713,-0.6117408305858243,-0.6983651452840721,music tutor,high,finance,usa
0.7968724785712761,0.9700312460540108,-1.6200466380707876,0.32134877126376454,1.3563908988080657,0.44377590265521566,0.08951258392608907,0.6929798320756825,0.03784571076229038,bookseller,moderate,manufacturing,brazil
0.515126544137254,-0.08907124066658137,-0.6996435525786113,0.76199830431968,0.4910878647448053,-0.5132893231391046,1.037286218067498,0.47478869641167054,0.18809373609657887,commissioning editor,low,it,canada
0.2507006300803616,0.6565285574479108,-0.7664440285352869,0.6535276169115396,-1.4498641853361027,0.14824287461057856,-1.2924719860017981,-0.84684322646738,-0.12813808256633305,hotel manager,high,retail,china
-1.4511824311828414,0.0012016835189717515,-0.6780939803185905,0.8231578450658772,1.3987291137597435,-1.3635831245916554,0.5815592714551767,0.8740250539601654,0.35030746700801324,water quality scientist,moderate,finance,australia
0.9951293471363827,0.20023102655609917,-1.4364703922277684,0.061878259764279554,0.2054619970657973,-0.4317277880164168,0.08997474532825654,1.0244731398386275,-1.38241392112512,travel agency manager,low,healthcare,germany
1.41079385256252,-1.9116665493061025,-0.5332668329039618,1.0230356152159659,0.24408472446603235,0.03328752657731993,0.41897877115590243,1.1211521253253873,0.6858124650184103,"designer, fashion/clothing",low,transportation,usa
-0.12643803675452828,0.04712689233365099,-1.5083112512629495,0.8565578101045334,-0.1721390218124169,-0.9910457515958085,0.7367537464837346,1.1825047525164831,0.10698280391097102,commissioning editor,low,it,brazil
-2.4556819669034224,-0.826569934266302,0.5066977702853849,0.7517127487911023,-0.898630262807828,1.2056512238560522,2.1612381401969123,-1.4027264819598892,-1.2646536281156904,"engineer, electronics",high,finance,canada
-0.6352084178160367,0.09334429323381302,0.2733837690547,1.2796705442027516,0.727282130664552,-1.5184033368442793,1.832902191784019,0.6929380988178504,-0.015527045849118026,equality and diversity officer,low,entertainment,canada
-1.279426896070405,-0.6018279615830485,-0.031331682577368423,-1.297433918119819,0.9104410817940541,-0.7109482499206925,-0.6250503681916179,0.2017150899942933,-0.27210362847648284,advertising art director,moderate,entertainment,china
0.71897580093933,-0.7412682107522717,0.3227940549302681,-2.603618304644705,1.0500838670836388,0.28926613376510274,0.14776598336820987,0.24217992442122446,-0.7248833924122305,diagnostic radiographer,moderate,entertainment,usa
-3.4593393823303993,-0.6505811658866826,0.2963598865417856,0.8398106131625498,0.5646033369613048,4.608332757035003,3.2402814051957103,-2.7391378967928426,-2.7719608869545795,paediatric nurse,low,healthcare,germany
0.7188846134229873,0.6472969728871188,-0.24284959825296176,-1.190946139497862,1.2918815638213093,-0.3204047871296549,0.879133914610827,0.19793489137730075,0.11213553220028422,agricultural engineer,moderate,finance,germany
1.5152169237050896,-0.6261300592946626,0.07103480883792253,-1.4048858688805856,-1.1698966695166806,1.0457333305019405,-1.0350069857400435,-1.7137389850246783,0.06679086531751596,"editor, commissioning",high,retail,india
0.41957918522165755,-0.6952939881919714,2.1839638808768966,-0.4110193720606399,-0.07887034650733915,-0.7032133463335073,-0.08440231171912045,-1.010721580661819,-1.1088216439219931,dentist,high,education,usa
-1.3549885275646902,-0.4472195425357895,-1.8372827044625433,0.07075838160520403,-1.1775131696255667,-0.20811867665439715,-0.21837779286506723,-0.3577163614680683,1.3985623848477042,systems analyst,low,transportation,australia
0.6171668174982181,-1.902094220883107,0.9676584987941703,2.493253118719049,-0.34042336674207885,-0.41141982517823994,-0.2882946084332547,1.2951789597503034,0.04423343011769799,ambulance person,high,manufacturing,uk
0.154685357221605,1.2215999345308675,0.6141900848879367,0.9509704419375073,-1.7200439009765127,0.25644922522894403,1.4610415400330503,1.5835967027620612,-1.4912394079848668,chartered accountant,high,entertainment,usa
-0.5504276289615976,-0.445957080318691,-0.46412779220515193,-1.4646071219535766,0.08351512299053683,2.82395920682287,-0.9337189477908551,-0.279294706494845,0.13118481242179525,ship broker,moderate,retail,germany
0.9128731454697678,-0.44255723651691686,-0.1169635974148182,-1.7319068149927674,-1.2249716715507277,1.0256967271803943,-0.4654150239497201,-0.24122968070067982,0.9018195864665441,market researcher,low,retail,usa
1.3994829359992733,1.865170095840893,0.1328423145408761,0.8507031571157861,-0.20542676880291452,-0.23169263939263599,0.6141180260948291,-0.8408986996525057,-0.5233620231686076,"programmer, systems",high,healthcare,canada
2.4773439830529176,-1.9065756474739926,0.8583114997602345,0.937559435476265,0.8200422779221305,-0.1153552978684644,0.18926038366176315,-0.0801413938036498,-0.9907871944803399,naval architect,high,it,usa
1.148721463112063,-0.8850188298547059,-0.9955956112646778,1.0104795420839936,-1.3920909190243864,-0.5249513440361676,1.4822453141422578,0.37878130943290694,0.9948678944237582,advertising copywriter,high,transportation,india
1.480906052326138,-0.34786986774672757,0.7526496642733659,1.9490718226922832,-0.1602198049700311,1.653786109785101,-1.3956781873601163,-0.28677198160969364,-0.16835469937328462,"designer, industrial/product",high,transportation,germany
0.07141210682672049,-0.9152640556472418,0.5812478914602198,-0.5428120008379013,1.4289562703226566,0.15219875327308008,0.47111507054572205,0.63225157956083,0.8608319805709568,"therapist, occupational",moderate,healthcare,china
0.277542895267562,1.1409507004866681,0.0035191594748447776,0.6418931989014126,-0.7868279970498638,0.3872543964405494,1.1045103718188531,0.22019520349555866,1.9306834989096613,armed forces training and education officer,low,retail,china
1.936381750990111,0.1554317207080426,0.8823562592480413,-0.32464526070509847,-0.007461327858610484,0.04378179862322523,0.40885215811811443,-1.8394191997188636,0.03931352184039903,stage manager,high,it,india
-1.3659906104961894,1.613043000798779,0.18994565216448947,-0.6274797219023898,0.5697310043804701,-0.005962251081822804,-0.9024105338559022,-0.2812330586105052,0.4587967180642534,chief financial officer,moderate,finance,brazil
-0.5337267359905393,-2.1625876736203535,0.3247626180474031,-0.1479129413242301,-0.28962362911913525,-1.5024943325025242,-0.45158353044793936,-1.3073051912186873,0.012384375937956736,"administrator, civil service",high,healthcare,canada
-0.2688644592036991,-0.04545104787554418,-0.23515423459680937,2.040078256425876,-0.6532476174360162,-0.5370164466764069,-0.14794696307764224,-0.6128239075388237,0.9026623916413778,water quality scientist,high,retail,australia
0.4407618801663781,-0.576140131852833,0.20215139486302694,-0.4765451626504439,0.36848488205322594,0.45420833334782496,-0.253412988596853,-0.3489393254724901,0.28600578622708006,"surveyor, mining",low,it,canada
0.07126219968622849,0.2056602732857605,0.3659700418224181,-0.841409461567185,2.178785459736893,-0.644056514254316,-0.5422864026423792,-0.7027889166201305,-0.5010680318482954,company secretary,moderate,entertainment,china
-0.5897917650718882,0.22892480361656106,-2.7229484920566613,-0.011142408454727856,-1.300933985567515,-0.6201623509024685,0.2685953182483576,0.1601591130582515,1.1581622724194587,theme park manager,low,transportation,australia
-0.3864237391913237,-0.5940011464153766,1.6079988083109726,0.9279645265109404,0.9947583769324179,-0.1406286180890388,0.006213058817518538,0.6142639889906392,-0.44404671472922236,landscape architect,low,entertainment,china
-0.38971723892432075,0.266049287247383,-0.2741929677096073,0.664829295747503,-0.0738026839220272,0.22833873467818042,0.05774079951815771,1.9654367134442372,1.0749354596402048,"engineer, mining",moderate,manufacturing,uk
-2.318029983519337,-0.34578323098847025,-0.21342087602273466,-0.7089745991283755,-0.2091673062288882,-0.07528096612846188,-1.5978940685944827,1.3442810950831687,-0.0031349625652061356,geographical information systems officer,moderate,finance,canada
0.0017656293793273966,1.6118280125126716,-0.5209052947275038,0.4922652968140698,-0.4427344075934517,1.1921566591392174,0.14321544760887397,1.1697352666621226,2.0313093861007707,health service manager,moderate,transportation,germany
0.7164619584196518,-0.32272683580905404,1.0649483087185316,-1.1115917297407087,0.6838860310006545,-0.9365531886859145,0.9137657815601001,-0.7330702187388354,-0.06866261505258273,passenger transport manager,low,entertainment,uk
-0.43149888482470367,1.188248165217535,0.1796911820793183,0.37908555806453176,-1.1177146850050679,-0.5577708688210561,0.7804835042545505,-1.2246731829205073,0.3096072464567497,geophysical data processor,high,healthcare,brazil
-0.5053632865814244,0.9134512802320247,0.49772912114877477,-0.837214639561667,-0.538032437358634,-0.33916830395344916,0.3712132245010308,-1.4636444069031957,1.7579423494547317,records manager,low,it,canada
0.4356850675254472,-1.730759577816571,-0.4125875245408291,-1.0317455806418279,-1.5941580474139927,-0.8972526182002302,0.22995397520558936,-0.344600900831185,-0.23141802625306565,"pharmacist, community",high,it,usa
-0.6543209693379403,1.3831341510662971,0.9528292779604924,-0.15357777169327588,-1.2739183401914318,-0.21699759127531065,-0.07949452436202449,2.0599774889955293,-0.6696380295853208,airline pilot,low,education,uk
1.0879579358805804,-1.8847328594367023,0.050689448288316834,-0.35314418390661767,-0.7601206979484816,-0.2906475734317012,0.14211927418392598,-1.126056579540288,0.7356246560606403,"psychologist, clinical",high,retail,india
0.5457175279325484,0.03797532890821246,-1.3787953237807293,-0.7499875610219412,-0.5619222759947438,1.1388605637575375,-1.2904306718825695,-0.7002412635703287,0.33135966731212957,forensic scientist,low,transportation,canada
-1.3610715838714227,0.3266259323984242,2.1871147261101473,-0.4035525947245745,-0.3445723462466264,-0.4759617156856608,-0.24203808587109488,0.10474673124767454,0.384140311578767,company secretary,low,education,germany
-0.5918775154453723,0.5873963026881202,0.3064024822731471,0.4576598136555614,-0.30630717432814825,-0.6587330995505696,-0.6007345881763909,1.37048722145913,-0.8696123954180595,analytical chemist,low,entertainment,germany
-2.1286794113776057,0.5615844872827154,0.5304226428012807,0.24263550644157691,1.2356189833829945,-1.5179943630183386,0.11778658708334781,-0.21644966402305668,1.0269773493838634,publishing copy,moderate,entertainment,australia
0.7479615389596587,0.7700382608479565,0.055971498462856574,1.0853532562373966,-0.5299002258191228,1.3106903992615122,-2.150947639125417,-0.5012401744131505,-1.0642611912168682,advice worker,high,manufacturing,brazil
-0.2805986834167119,-0.6541885622859819,-1.6866341378891336,-0.923632360524786,0.8330730717489985,-0.22910415588780325,-0.8808869364699077,0.4397390796762183,-0.45251529784867583,"librarian, public",moderate,it,china
0.5631931159900573,-0.1471301310287102,-0.60164122432082,-0.8807433435553805,0.44537507183061054,1.2316788234994474,-0.31485445523652866,0.9461660250600101,0.2754288611541153,"therapist, speech and language",moderate,manufacturing,india
0.5718929258508144,-0.4816029951745698,0.96026708849515,0.9715400648967186,1.615093228694055,-0.9012235086088105,-0.1887332848611407,0.3538457474112984,-1.0235319012774475,legal secretary,low,entertainment,germany
0.7408378794829942,0.3963149322479394,0.24205437399599805,-1.331968957484107,0.2599792963748822,-1.1033903061643813,0.711196541191769,-0.1314659149780526,-1.2074152636867803,health visitor,low,education,usa
-1.7855692191583585,-0.08648933074155278,1.5083879752692564,-0.7256586251930663,0.7490576190609733,-0.41979747466932127,-0.8378081867816435,-0.5223959362043306,1.4116103751943259,"research officer, government",moderate,finance,china
-1.2564576566032755,0.881504933960486,-1.12381150672728,0.312712041634698,0.7602506765932652,-0.3792004059518268,-0.5120406933685097,-1.0943406814375574,1.6992228405297967,sports therapist,moderate,retail,australia
0.026554301945271214,-0.7881904296937742,-0.46186153892918846,-0.27922424545687147,-0.09877201179314474,0.91390545491627,-1.099714196231732,-1.0256008997605108,1.1366227447530985,corporate treasurer,low,transportation,brazil
-1.466634816796285,0.15306881995946398,-0.404362204968176,0.18919648504108424,-0.6944318235073252,-1.761986427967651,0.7198102494624183,-0.03806688656631889,1.1561235623244208,fine artist,low,healthcare,canada
0.8361123650192234,0.29886161021135094,1.7015587322125265,0.14606526658185465,1.405964024708349,0.44952894287336986,0.47415562698594405,1.4133659782869674,0.47374357978860016,environmental education officer,moderate,finance,usa
-0.4395227729580425,0.01632303708894748,-0.7664318724637138,-0.38690838388640975,-2.0247444602901155,-0.19225722594163036,-0.7712509644132395,-0.6787003611953935,0.24071125740858254,public house manager,high,manufacturing,canada
-0.1670924173362098,0.7572060248848633,-1.0771711281757976,2.9591526405336044,-1.5048531747999525,-0.24503344183712292,0.09312601315035286,0.9663881037148453,0.7151221704867696,brewing technologist,high,transportation,brazil
0.6951012800238742,-0.442206661541917,-0.21613912495729076,-0.8243454969840908,-1.9786978954840806,0.09772586458214823,-0.15040685842778534,-0.9323252337006982,0.7335089560217803,management consultant,high,retail,uk
