Job_Title,Industry,Job_Status,AI_Impact_Level,Median_Salary_USD,Experience_Required_Years,Remote_Work_Ratio_%,Automation_Risk_%,Location,Gender_Diversity_%,Job_Growth_Rate_%,Growth_Category,Job_Value_Index,Vulnerability_Index,Education_Level
mining engineer,0.6683345396959917,decreasing,0.01124365612798865,0.08869931659275039,-0.1668422368196993,-0.21012089906395406,1.5052243024562268,-0.6404888791457882,-1.3945676775811642,-0.3635291384130316,decline,-0.9043296955072926,1.246317834887658,0.7211240831664456
"conservation officer, nature",-0.641440492370885,decreasing,1.2333801917789307,-0.4829354985647171,-0.49761590220371826,-1.2358216571927778,-0.8679505416100566,-1.5098324545048492,1.1932441186160283,3.710345036072466,growth,0.19146867296903244,-0.1697001460824559,1.4397330350014688
actuary,1.5415178944072427,decreasing,-1.2108928795229534,1.2968720695187248,0.8254787593323576,-0.9454374560738744,1.010870533918221,-1.5098324545048492,0.5275263584608828,-0.2434133291655785,stable,0.3382727154566297,1.6410004055744243,0.7211240831664456
press sub,-0.641440492370885,increasing,0.01124365612798865,-0.3994039723867299,-1.4899368983557753,0.05704642678649298,1.157896672216788,-1.0751606668253186,-0.8668434514044049,-0.0881290589460737,growth,-1.0530437600764277,0.699680568949776,1.4397330350014688
it sales professional,-1.514623847082136,decreasing,0.01124365612798865,-0.0706792013685851,-0.3322290695117088,0.8353315290693772,-1.677459161889226,1.0981982715723337,0.5321453888869375,-0.398904052327945,decline,1.0293356398329292,-1.1210989519077732,0.0025151313314224636
environmental manager,-1.0780321697265105,increasing,0.01124365612798865,-0.6196387054941052,-0.1668422368196993,-1.6052125383297124,-1.5799029948299415,-0.6404888791457882,-0.37953574145562535,-0.3762539821491669,decline,0.5467939973593453,-0.9483653998514787,1.4397330350014688
astronomer,-1.514623847082136,decreasing,1.2333801917789307,-1.1243011925910444,-1.4899368983557753,-1.3882906888065218,-1.6608538568578586,0.22885469621327278,0.940352202789529,-0.10911321853653236,growth,0.21339091845535535,-1.0563174729694635,0.7211240831664456
"therapist, speech and language",-1.0780321697265105,decreasing,1.2333801917789307,0.7046621371621902,0.6600919266403481,-0.7253969218131301,-0.470115108566875,-0.2058170914662577,0.2446107448650274,0.6247564499094619,growth,0.8421452092827394,0.034824843429547815,0.0025151313314224636
"merchandiser, retail",0.2317428623403661,decreasing,0.01124365612798865,-1.436216227335441,-0.1668422368196993,0.38728048844080665,-0.36875355910456875,-1.5098324545048492,-0.696516704443635,0.4185370371790261,growth,-0.8594628322051211,-0.44157941627136377,-1.4347027723386236
fish farm manager,-0.20484881501525942,increasing,1.2333801917789307,-0.29732736046506447,-1.4899368983557753,1.2171971491565277,-0.17710066353420126,-1.5098324545048492,-0.3830000142751666,-0.3559353130239823,decline,-0.11285287309563445,-0.8290126890036248,-1.4347027723386236
electronics engineer,-0.641440492370885,decreasing,0.01124365612798865,-0.22318648382769174,1.6524129227924051,-0.401400229633924,1.1765776403770767,-1.0751606668253186,0.33525921697635214,-0.31233164355648446,decline,-0.9304359371944526,1.2134492784216389,1.4397330350014688
exhibition designer,-1.514623847082136,decreasing,1.2333801917789307,-0.8988039888286476,0.9908655920243671,-0.03893975902488692,1.0627621121412447,1.5328700592518643,-1.4644305127752428,0.06232259964596966,growth,-1.373264804493014,0.7400851225940522,1.4397330350014688
tefl teacher,-1.0780321697265105,decreasing,-1.2108928795229534,-0.41604765770041696,1.4870260901003955,-1.0143950408264542,0.9506763031795136,-0.6404888791457882,0.9218760810853095,-0.19698524712587737,growth,-0.9319346420865986,1.6495903258868674,-0.7160938205036006
personnel officer,1.1049262170516172,decreasing,-1.2108928795229534,-1.574779029611565,0.16393142856431966,-0.09923433061759487,-0.49675278538802725,0.6635264838928032,0.8583644127270565,-0.38594999771272426,decline,-0.8826925346128567,-0.28101855456888614,0.7211240831664456
product manager,1.1049262170516172,increasing,0.01124365612798865,-0.849661090261395,-1.6553237310477846,0.0657094399463648,1.0499621895128992,1.0981982715723337,0.979036582607738,0.009558879214474481,growth,-1.3274412544961245,0.6218994711866882,-0.7160938205036006
"pharmacist, community",-1.514623847082136,decreasing,-1.2108928795229534,-0.31321767725044836,1.4870260901003955,-1.7140199836177024,-1.4747360629646136,-1.0751606668253186,0.41724700703882467,-0.3973612606633821,decline,0.7130534992995469,-0.8050926863666793,0.7211240831664456
mining engineer,-1.0780321697265105,increasing,0.01124365612798865,1.1633381556492275,0.9908655920243671,1.023838695428188,1.5993210309673098,-1.5098324545048492,1.362416107970285,-0.12909762720521548,growth,-0.14381761755330835,-0.23154991899655902,1.4397330350014688
"teacher, secondary school",-1.0780321697265105,increasing,0.01124365612798865,0.9150747221073849,0.16393142856431966,-0.3286309190910006,0.1767998999468202,1.0981982715723337,1.1534049811913059,-0.053617712259130236,growth,0.5851546315076435,0.3521769210674012,-1.4347027723386236
"psychologist, clinical",-0.20484881501525942,increasing,1.2333801917789307,0.22434541036794958,0.8254787593323576,0.3671822979099041,-0.6043413242370964,-0.2058170914662577,-0.35008942248952624,0.689776665244656,growth,0.5617549060791978,-0.5537374793709087,0.7211240831664456
armed forces training and education officer,0.2317428623403661,increasing,-1.2108928795229534,-0.8986063647987163,-1.4899368983557753,0.1876846652373599,-1.0564899424870426,0.22885469621327278,1.7278968904318697,-0.39164479974471744,decline,-0.004439626527420727,-0.7431754468478997,1.4397330350014688
agricultural engineer,0.6683345396959917,decreasing,1.2333801917789307,0.6511188881533295,-1.4899368983557753,-1.1952787556045776,-0.6565788463149401,-0.2058170914662577,-0.5619874432847896,-0.28689925613741935,stable,0.9216489568170794,0.05132866416276218,-1.4347027723386236
orthoptist,0.2317428623403661,decreasing,1.2333801917789307,-0.8211611325247838,-0.8283895675877373,1.0352738727992192,-1.5359681252677817,-0.2058170914662577,-0.563142200891303,0.4573232026772903,growth,0.36440800181224237,-1.0871941174195594,-1.4347027723386236
sports development officer,-0.641440492370885,increasing,-1.2108928795229534,-0.23541052404596122,1.4870260901003955,-0.4197658175328523,-1.490995424141161,-1.0751606668253186,0.21978345632498256,-0.3473597244173816,decline,0.783017637190946,-0.943428649515723,-1.4347027723386236
"radiographer, therapeutic",-0.20484881501525942,decreasing,1.2333801917789307,0.11439336391622378,-1.3245500656637657,0.6381613495506947,-0.5040176063392506,-0.6404888791457882,-1.5446861664279445,-0.17009874132445887,growth,0.4129331528162622,-0.6267948317307306,0.0025151313314224636
land/geomatics surveyor,-0.641440492370885,increasing,0.01124365612798865,0.5264523294256636,1.6524129227924051,-0.18967618800665667,1.4349976999277347,0.6635264838928032,1.5662308255199524,-0.40745380482284393,decline,-0.5244267726725241,1.1701784997186317,-1.4347027723386236
insurance account manager,1.5415178944072427,decreasing,1.2333801917789307,-0.3794342980367566,-1.3245500656637657,-1.327996117213814,0.4902250324138833,-1.0751606668253186,1.4270825339350515,0.8637147376529118,growth,-0.6065805110723596,1.4330283012810179,1.4397330350014688
futures trader,-1.514623847082136,increasing,0.01124365612798865,-1.0429619483663934,-1.6553237310477846,-0.9596447976560643,-0.6756057583300489,0.6635264838928032,-0.8304685867992238,-0.2782971206610353,stable,-0.3607480012345853,-0.06341104579545458,-1.4347027723386236
clinical research associate,-0.20484881501525942,decreasing,1.2333801917789307,1.0557692912862595,-1.6553237310477846,-0.5528296996684834,-1.00701997124776,1.5328700592518643,-0.40205351478264245,3.380487342825752,growth,1.4572241531000814,-0.5121730867923288,0.0025151313314224636
intelligence analyst,1.1049262170516172,decreasing,1.2333801917789307,-0.18632609412661727,-1.3245500656637657,1.130913538084204,-1.3892879308240347,-1.5098324545048492,-0.9355515289919701,-0.42234599359988256,decline,0.7548443087920783,-1.0601531412400045,-1.4347027723386236
forest/woodland manager,-1.0780321697265105,increasing,1.2333801917789307,-1.5346128225577333,0.49470509394833867,1.3887248097219893,1.4221977772993888,-1.0751606668253186,1.054095827031128,-0.1400216489836994,growth,-2.091309555600051,-0.7130325863389649,-0.7160938205036006
quantity surveyor,-0.641440492370885,decreasing,1.2333801917789307,0.20943415109179683,-0.49761590220371826,-1.2690876277266856,0.41653899133718986,-0.6404888791457882,1.0131019319998922,1.5614012301788056,growth,-0.10895485516879029,1.3000657937074973,0.7211240831664456
intelligence analyst,1.5415178944072427,decreasing,0.01124365612798865,0.5837556971815319,-1.6553237310477846,-0.29120670224035444,-1.5871678157811648,1.0981982715723337,-1.474823331233866,-0.33888263846357863,decline,1.4711684984240985,-1.0288957504730836,0.7211240831664456
research scientist (maths),-0.20484881501525942,decreasing,1.2333801917789307,-0.09981851377007771,1.1562524247163766,0.8117681332745261,-1.2249645997844596,-1.0751606668253186,1.3606839715605143,-0.39937947305074906,decline,0.7148321501114691,-0.9611275542790622,0.7211240831664456
general practice doctor,0.2317428623403661,decreasing,1.2333801917789307,1.3875376477712906,1.1562524247163766,-0.9059341160648589,-1.5972001875709494,1.0981982715723337,1.0027091135412685,-0.28800326830323286,stable,2.09193036675495,-1.005535291937396,1.4397330350014688
"engineer, technical sales",0.2317428623403661,increasing,0.01124365612798865,0.8105111462469236,0.49470509394833867,0.6464778421841715,-0.4002344498932032,-0.2058170914662577,0.05869477021632202,-0.36113191921898563,decline,0.8779083563892829,-0.5875988554375149,0.0025151313314224636
chartered management accountant,-0.641440492370885,decreasing,1.2333801917789307,0.032170366078432856,-0.3322290695117088,0.7923629837964132,0.7310019553687135,-1.5098324545048492,0.5517762681976701,-0.2488223360713877,stable,-0.44751626718993387,-0.2537112770955556,-1.4347027723386236
"teacher, secondary school",1.1049262170516172,increasing,-1.2108928795229534,-0.4999396430927613,-0.9937764002797468,1.3467958260282098,-0.6268276748004066,1.5328700592518643,-1.5810610310331261,-0.3509591257088355,decline,0.02274931103143586,-0.9727811804944265,-1.4347027723386236
health visitor,-0.641440492370885,increasing,1.2333801917789307,1.5709023438506873,-0.6630027348957278,0.8436480217028546,0.12075699546595468,1.0981982715723337,-0.4580592586985567,-0.2516161275062489,stable,1.1225587482210433,-0.5090240435319212,0.0025151313314224636
"programme researcher, broadcasting/film/video",1.5415178944072427,decreasing,1.2333801917789307,-1.1568857700705564,-1.3245500656637657,-0.9541004692337463,-1.6611998007126787,-1.5098324545048492,-1.315466781534976,-0.31530116496729943,decline,0.18871188709184286,-1.0682046825599478,0.0025151313314224636
financial adviser,0.2317428623403661,decreasing,-1.2108928795229534,1.229920205484965,0.6600919266403481,-1.058056627152208,-1.3840987730017322,-1.5098324545048492,-0.9482538626636207,-0.18700305612232926,growth,1.8338456986613036,-0.7727326340488153,0.0025151313314224636
museum/gallery curator,1.1049262170516172,decreasing,1.2333801917789307,-1.1128085951581128,1.1562524247163766,1.0311156264824806,-0.33415917362255293,1.5328700592518643,1.4461360344425283,1.5528931499394023,growth,-0.6346436931516347,-0.7625201757400304,0.0025151313314224636
"chemist, analytical",-0.641440492370885,decreasing,-1.2108928795229534,-1.0381257141546263,-0.8283895675877373,0.1811007752358574,-0.15876563922873285,1.0981982715723337,-1.255419385996264,0.15513932128547822,growth,-0.6908422221402626,-0.2119420929102729,0.0025151313314224636
prison officer,-1.514623847082136,increasing,1.2333801917789307,0.679812084771279,0.9908655920243671,-0.3054140438225441,-0.7299189435368136,0.22885469621327278,-1.3483773733206164,-0.20867671202405472,growth,0.9909426097082803,-0.36543389854391567,-0.7160938205036006
midwife,1.1049262170516172,decreasing,0.01124365612798865,-0.9087074084114212,-1.3245500656637657,1.147546523351158,-1.0519926723743807,0.6635264838928032,-1.680370185193304,-0.4013001431110284,decline,-0.015063719406270442,-0.9860435354880512,-1.4347027723386236
"engineer, maintenance",0.6683345396959917,increasing,0.01124365612798865,0.8367802327225788,-1.4899368983557753,1.2989759933857175,1.3623494904155018,1.5328700592518643,-0.12260217400632828,-0.3427531627174707,decline,-0.2403433281649913,-0.6166011016098661,-0.7160938205036006
chartered public finance accountant,0.6683345396959917,increasing,0.01124365612798865,1.081660962639664,1.1562524247163766,-0.8757868302685049,0.96486000122714,0.6635264838928032,0.8439299426456354,-0.24987532744379573,stable,0.20351461407889257,1.5236489934005355,-1.4347027723386236
prison officer,-1.514623847082136,increasing,1.2333801917789307,-1.6631988270979583,0.6600919266403481,0.670041237979023,0.012476568907245168,-1.5098324545048492,-0.4395831369943375,0.6199216420900997,growth,-1.279141534803401,-0.43191756668743203,1.4397330350014688
product manager,-1.0780321697265105,decreasing,-1.2108928795229534,-0.9638743317727061,0.6600919266403481,-0.9305370734388949,0.18371877704322345,-1.0751606668253186,-0.5209935482535533,-0.17848080816741216,growth,-0.8552826341532352,0.7915398486491897,-0.7160938205036006
estate agent,1.5415178944072427,decreasing,0.01124365612798865,-0.36179372227622625,0.49470509394833867,-1.104836898215516,-1.2024782492211494,1.5328700592518643,-1.6901856248486704,0.36217722864439517,growth,0.5000977667857233,-0.5715573727410286,-1.4347027723386236
oceanographer,-0.641440492370885,increasing,1.2333801917789307,0.6794703355242526,0.9908655920243671,-0.9211810192262333,-1.0596034371804242,-1.5098324545048492,0.004421162710178444,-0.14638852383010534,growth,1.2036011929217827,-0.46455989566900824,0.7211240831664456
"engineer, production",0.2317428623403661,increasing,-1.2108928795229534,0.8212769783863506,1.4870260901003955,0.3720335852794323,-1.2879263813617283,0.6635264838928032,-0.9869382424818296,0.4596061519969402,growth,1.459433111846153,-0.909902846474115,-0.7160938205036006
insurance risk surveyor,0.6683345396959917,decreasing,0.01124365612798865,1.6661439708318264,0.3293182612563292,0.46940585319639166,-0.5341147217086043,0.22885469621327278,-0.42110701529011835,-0.20125226394190682,growth,1.6182813080793979,-0.563306455194022,-0.7160938205036006
mudlogger,-0.641440492370885,decreasing,-1.2108928795229534,1.1443975295024473,-1.1591632329717563,-0.012950719545271454,1.2554528392760729,-1.0751606668253186,0.4720979933482254,-0.31720017261890016,decline,0.06378719334946942,0.8404907287998107,1.4397330350014688
contractor,-1.0780321697265105,decreasing,1.2333801917789307,0.7513981738382816,-1.4899368983557753,-0.821036587098115,-0.7707403184055923,0.6635264838928032,0.17474790967094875,-0.3455136422533703,decline,1.0720152161801053,-0.21051306447971868,0.0025151313314224636
"sound technician, broadcasting/film/video",-1.514623847082136,increasing,0.01124365612798865,-1.2729360964991587,-0.1668422368196993,0.21332718419058058,0.056411438469405335,-1.0751606668253186,1.3514459107084051,-0.41390818841161664,decline,-1.0092613800101649,-0.1067005075582182,0.0025151313314224636
"engineer, materials",-1.514623847082136,increasing,1.2333801917789307,-1.7278347479880551,0.49470509394833867,1.594211481874149,1.2481880183248493,1.0981982715723337,0.9461259908220973,-0.2966187517825729,decline,-2.1265970404055548,-0.9670644349779186,1.4397330350014688
"engineer, civil (contracting)",-0.641440492370885,increasing,-1.2108928795229534,1.0394328587173325,0.9908655920243671,-1.360915567221327,-0.1487332674389483,0.6635264838928032,1.0073281439673232,-0.1678122649256689,growth,0.8904328642670286,0.7127289261913107,-1.4347027723386236
it trainer,-1.0780321697265105,decreasing,-1.2108928795229534,1.6642618650556458,-0.9937764002797468,-0.8501443113152843,0.7908502422526005,-1.5098324545048492,1.353755425921432,-0.255557799925311,stable,0.7611423100152003,1.327420455752674,-1.4347027723386236
"exhibitions officer, museum/gallery",0.6683345396959917,decreasing,0.01124365612798865,-1.6497723791354464,-1.3245500656637657,-0.31927486487833895,-0.3417699384285964,-1.5098324545048492,-0.9701942571873811,-0.4054957032376221,decline,-1.040097881085595,-0.05812680859949338,1.4397330350014688
systems developer,0.6683345396959917,decreasing,-1.2108928795229534,0.47579129241546164,1.4870260901003955,0.07367941205344677,1.4000573705908985,-0.6404888791457882,0.371056702778277,-0.3365775394779323,decline,-0.5405785127989268,0.8342303694238178,-1.4347027723386236
"teacher, special educational needs",1.5415178944072427,increasing,0.01124365612798865,-1.5011924357563666,0.9908655920243671,0.5154930832069099,0.8825253637799425,-1.0751606668253186,-0.39512496914356043,-0.2727472231527746,stable,-1.7172323229952628,0.07325346042783674,-0.7160938205036006
catering manager,1.1049262170516172,decreasing,1.2333801917789307,0.9345392273394267,0.16393142856431966,-1.1301328966423416,0.5649489050550374,-1.5098324545048492,-0.604713474725796,0.16315247233140753,growth,0.34935236278912973,1.3485092979140543,1.4397330350014688
graphic designer,0.6683345396959917,increasing,0.01124365612798865,-0.7725491292805422,-1.1591632329717563,1.1763077270419324,-0.3379645560255747,-0.2058170914662577,-1.7005784433072937,-0.3224057006086964,decline,-0.3721460228174294,-0.8397114935322061,0.7211240831664456
agricultural engineer,-0.641440492370885,increasing,0.01124365612798865,-0.17506006270433178,1.3216392574083862,0.9406737690934188,-0.8046428161779677,1.5328700592518643,0.6978531054216528,-0.4184898797333402,decline,0.3858735757422821,-0.8579491383133551,0.7211240831664456
medical laboratory scientific officer,-1.0780321697265105,increasing,1.2333801917789307,0.6358983297297397,0.9908655920243671,1.6454965197805904,0.4853818184464011,1.0981982715723337,-1.0746998205768705,-0.12446628950075195,growth,0.1725056323569604,-1.054044638134738,-0.7160938205036006
"journalist, newspaper",-1.514623847082136,increasing,1.2333801917789307,-0.16768599683008784,0.3293182612563292,0.7958281890603618,-0.890436892173367,-0.6404888791457882,-0.6428204757407482,-0.379517607488627,decline,0.44691742569035703,-0.8381686518728937,-1.4347027723386236
applications developer,-0.20484881501525942,increasing,-1.2108928795229534,-1.000850781739879,-0.49761590220371826,-1.2202282335050085,1.3035390350960747,1.0981982715723337,0.780418274287382,-0.26244757230576954,stable,-1.606753777079554,2.2517174526338186,0.7211240831664456
restaurant manager,0.6683345396959917,decreasing,1.2333801917789307,0.7728234251779416,-0.3322290695117088,-0.49080252544380115,1.148556188136644,-1.5098324545048492,1.0633338878832375,0.0150267456314608,growth,-0.1511478216091247,1.2877034748099687,1.4397330350014688
network engineer,0.6683345396959917,increasing,-1.2108928795229534,-0.3545471180544233,-0.9937764002797468,1.6971280782134264,-0.37740215547507266,-1.5098324545048492,0.7157518483226152,-0.33986444790071985,decline,-0.02722204104098867,-1.1136774448807298,1.4397330350014688
dance movement psychotherapist,1.1049262170516172,increasing,1.2333801917789307,1.1674520097160828,1.1562524247163766,0.9098334422442751,-0.5562551284170943,1.5328700592518643,-0.21786967654370812,-0.08519150845595126,growth,1.2514596570745558,-0.7688086950901495,0.0025151313314224636
"designer, graphic",1.1049262170516172,decreasing,1.2333801917789307,1.5896014944816037,-0.9937764002797468,-0.6869331433832992,1.279668909113484,-1.5098324545048492,-0.6260764904462996,-0.10311205610523956,growth,0.38839063139447566,1.6205319402789198,0.7211240831664456
counsellor,1.1049262170516172,increasing,0.01124365612798865,1.7276880696205115,-1.3245500656637657,0.2774334815736321,-1.1796459548030191,-1.5098324545048492,1.1799644061411212,-0.2999058513983867,decline,2.0822184998860336,-0.8341616319649242,1.4397330350014688
human resources officer,-1.514623847082136,decreasing,1.2333801917789307,0.40481707774882364,0.6600919266403481,0.22718800524637545,1.608661515047454,0.22885469621327278,-1.0631522445117334,-0.031960538707080724,growth,-0.7295424554889277,0.7726995172423209,-0.7160938205036006
outdoor activities/education manager,-0.641440492370885,increasing,1.2333801917789307,-1.673452473881705,0.6600919266403481,-0.8470256265777305,0.37744733574251194,1.5328700592518643,-0.22537560098604686,-0.2549937925183469,stable,-1.5226864418697559,0.9205912336625248,-1.4347027723386236
"merchandiser, retail",1.1049262170516172,decreasing,0.01124365612798865,-0.3740809086342372,-1.3245500656637657,0.5619268337438226,1.231582713293482,1.5328700592518643,1.3751184416419358,2.8312265559511713,growth,-1.0812794228022047,0.1834249817629346,0.0025151313314224636
research scientist (physical sciences),-1.514623847082136,decreasing,0.01124365612798865,0.016465687250159226,1.1562524247163766,0.9891866427887007,1.4626732083133474,1.0981982715723337,-1.4193949661212086,-0.07048254149074214,growth,-0.9320528315451473,-0.22713864099849573,0.7211240831664456
museum/gallery conservator,1.1049262170516172,decreasing,0.01124365612798865,1.6300483510453974,0.49470509394833867,1.492680967640451,-1.7193183683224653,1.5328700592518643,1.2989044396120313,-0.31781850845461335,decline,2.3561342996504733,-1.138478213887887,0.7211240831664456
"scientist, clinical (histocompatibility and immunogenetics)",-1.514623847082136,decreasing,1.2333801917789307,-0.02505085322712377,0.49470509394833867,0.22684148471998064,-1.7307345155315303,0.6635264838928032,0.351425823467544,-0.26342455043651675,stable,1.0986134298667445,-1.1392460695926139,-0.7160938205036006
web designer,-1.0780321697265105,increasing,-1.2108928795229534,-1.6185629842547469,0.6600919266403481,-0.46862521175452926,-1.0696358089702087,-1.5098324545048492,-0.9499859990733913,1.0786784265144644,growth,-0.5461696114760215,-0.5873881520413723,0.0025151313314224636
further education lecturer,-1.0780321697265105,increasing,0.01124365612798865,0.9216302269109072,1.3216392574083862,-0.8834102818491922,0.8199095260574939,0.6635264838928032,-0.30389911822897814,-0.31083691237166755,decline,0.17482585452525745,1.3877943572023408,0.7211240831664456
"teacher, music",0.2317428623403661,decreasing,0.01124365612798865,-1.6896707997818565,-0.1668422368196993,-1.200476563500501,-0.13420362553650161,0.22885469621327278,-0.20863161569159833,-0.26815149929327714,stable,-1.2046421836434165,0.6332651345897188,0.0025151313314224636
wellsite geologist,0.2317428623403661,decreasing,1.2333801917789307,-1.3194841564722237,1.6524129227924051,0.6343496237603511,-0.3441915454123375,-1.0751606668253186,-1.3131572663219486,-0.3590729545999463,decline,-0.7861143201774329,-0.5580242036372619,0.0025151313314224636
charity fundraiser,0.6683345396959917,increasing,-1.2108928795229534,0.08277878130551648,-0.8283895675877373,-1.4901677235666146,1.4668245345711892,-1.5098324545048492,-1.1162710944113634,-0.1339087138222494,growth,-0.8840547295632764,2.7591839689219726,0.0025151313314224636
"engineer, maintenance",1.5415178944072427,increasing,-1.2108928795229534,0.6566561614535219,-1.6553237310477846,1.2140784644189735,-0.4071533269896062,1.0981982715723337,-0.8495220873066996,0.3152206290905217,growth,0.7647945653628314,-0.8734336040857483,0.7211240831664456
public house manager,1.1049262170516172,decreasing,-1.2108928795229534,-0.27867907755782784,-0.9937764002797468,-0.7787610828779405,-0.7081244806831437,0.6635264838928032,0.7261446667812385,-0.35355322878214873,decline,0.24434940713828568,-0.16623971849277333,0.7211240831664456
biomedical scientist,1.5415178944072427,decreasing,1.2333801917789307,1.2191643130156822,1.1562524247163766,0.39732958370625815,-1.5266276411876372,-1.0751606668253186,-1.038324955971689,-0.13907209451356317,growth,1.9176748675897917,-1.0355038223501005,0.0025151313314224636
"geologist, wellsite",0.6683345396959917,decreasing,-1.2108928795229534,1.1488528404730893,0.8254787593323576,0.7788486832670132,1.4433003524434183,1.5328700592518643,-0.38069049906213925,-0.17124436104846005,growth,-0.05412522374637869,0.018710523876909135,-0.7160938205036006
tree surgeon,0.2317428623403661,decreasing,0.01124365612798865,-0.8268852131550445,1.6524129227924051,-0.6744584044330838,1.4588678259103256,0.6635264838928032,-1.3437583428945616,0.4924429849813352,growth,-1.5741180705037585,1.76981563490731,0.0025151313314224636
"engineer, maintenance",-0.20484881501525942,increasing,-1.2108928795229534,-0.6915563117947499,-0.9937764002797468,-0.09507608430085625,-0.7842321287435785,-1.5098324545048492,-0.7432843875074399,-0.1995287792597375,growth,-0.02203555693748896,-0.48242180335949864,1.4397330350014688
"designer, multimedia",0.2317428623403661,increasing,1.2333801917789307,-1.6612041691745532,-0.1668422368196993,-1.3837859219633888,1.3011174281123334,-0.6404888791457882,-0.7346237054585868,-0.4216119299561018,decline,-2.109858597976413,2.4357316015046377,0.0025151313314224636
television floor manager,-0.641440492370885,increasing,1.2333801917789307,0.49592117086070464,0.3293182612563292,-1.5372945151563173,0.5995432905370531,-1.0751606668253186,-0.6930524316240938,0.014073747987538038,growth,-0.008199347148325905,1.743279191597508,0.7211240831664456
counselling psychologist,-0.641440492370885,decreasing,-1.2108928795229534,1.5665753715622044,-0.8283895675877373,1.4715432155303638,-1.197635035253667,-0.6404888791457882,0.9236082174950802,-0.11374950161389683,growth,1.9707075277171038,-1.0840753551569695,1.4397330350014688
careers adviser,0.6683345396959917,increasing,-1.2108928795229534,0.06508295267271244,-1.6553237310477846,-0.30298840013778,0.9126224791492964,-0.6404888791457882,-1.1128068215918225,1.1817149360620642,growth,-0.5396589139116171,0.901906955445603,-1.4347027723386236
control and instrumentation engineer,-1.0780321697265105,decreasing,0.01124365612798865,-1.428862917831205,1.4870260901003955,-1.344629102480768,0.08028156445199615,0.22885469621327278,-0.7842782825386757,-0.22446763226756294,stable,-1.143842979171922,0.9696582285782507,-0.7160938205036006
clinical research associate,1.1049262170516172,increasing,0.01124365612798865,0.9601195531427174,0.8254787593323576,0.46732673003802233,-0.3642562889919066,-0.2058170914662577,1.723277860005815,1.2588731220315945,growth,0.969009416616156,-0.48047362053416454,1.4397330350014688
operational investment banker,-1.514623847082136,decreasing,1.2333801917789307,-1.637672000107504,0.6600919266403481,-0.6789631712762171,1.6605530932704775,-0.2058170914662577,0.9628699761165461,0.29493238957383594,growth,-2.324008289784158,1.9594991447227914,1.4397330350014688
fisheries officer,-1.514623847082136,increasing,1.2333801917789307,0.6202600128168422,-0.49761590220371826,0.849885391177962,-0.487758245162703,-0.6404888791457882,-1.4655852703817565,-0.3659351714828165,decline,0.7890361393353447,-0.7191272350979874,0.7211240831664456
chiropractor,0.2317428623403661,increasing,-1.2108928795229534,1.3822956411430372,-0.49761590220371826,-1.0601357503105773,0.10588140970868791,1.5328700592518643,0.5246394644445983,-0.0955294036970067,growth,0.9880249610519691,0.8026893932764378,1.4397330350014688
"engineer, civil (contracting)",0.6683345396959917,increasing,1.2333801917789307,0.21248241405051602,-0.1668422368196993,0.1478348047019496,-0.6835624669909125,-0.2058170914662577,-0.4955888809102517,-0.279738146363201,stable,0.6038520251136389,-0.5083930615475843,-0.7160938205036006
acupuncturist,1.1049262170516172,decreasing,0.01124365612798865,0.6024185972507456,0.3293182612563292,0.12357836785430838,1.6885745455109105,0.22885469621327278,0.2856046398962633,-0.345918248897339,decline,-0.6301375245515017,0.9518480828914819,0.7211240831664456
cabin crew,-0.20484881501525942,increasing,0.01124365612798865,-0.2242076387634172,-0.8283895675877373,-1.5639765956887224,-1.0647925950027266,-1.5098324545048492,-0.34951204368626954,10.874335903099952,growth,0.5163252464706284,-0.30845977243196854,0.0025151313314224636
"nurse, adult",-1.0780321697265105,increasing,0.01124365612798865,1.3140600979444421,-0.1668422368196993,0.18837770629014977,-1.2661319185080586,1.0981982715723337,-0.4834639260418583,-0.2929607703975146,decline,1.8219624076947774,-0.8664433869188327,0.0025151313314224636
company secretary,-1.514623847082136,increasing,1.2333801917789307,1.2446154231070947,-0.3322290695117088,-1.4718021356676865,0.7261587414012313,1.5328700592518643,-0.5833504590052928,0.6570872924182442,growth,0.4822111662706035,1.8392843956926468,-1.4347027723386236
advertising art director,0.6683345396959917,decreasing,1.2333801917789307,-0.6096353045234079,1.6524129227924051,0.5484125332144225,0.2425292323626504,0.22885469621327278,-1.345490479304332,-0.10853451480076741,growth,-0.6225403329664495,-0.24817278782551655,0.0025151313314224636
production engineer,1.5415178944072427,increasing,-1.2108928795229534,0.49052071419661875,1.4870260901003955,0.8121146538009207,0.25013999716869384,-0.2058170914662577,-0.2987027089996667,-0.35588633639503003,decline,0.2133281372873928,-0.4414496728008324,0.7211240831664456
"designer, industrial/product",0.2317428623403661,increasing,0.01124365612798865,-1.2834701004496276,1.3216392574083862,0.9742862601537214,-1.3626502540028824,1.5328700592518643,0.039063890905589406,0.15596811654686704,growth,-0.10084089190581129,-1.0322202069056494,1.4397330350014688
"journalist, magazine",-0.20484881501525942,increasing,1.2333801917789307,1.051925270029503,-0.6630027348957278,-1.6381319883372252,0.20516729604207315,1.5328700592518643,-1.528519559936753,-0.3753792120430004,decline,0.6714208715398181,1.329033246065664,0.7211240831664456
